t_ms,pan_deg,tilt_deg,nod_deg,pan_unit,tilt_unit,nod_unit,led
37033,0.0,-8.0,-42.0,512,484,368,78
37067,0.0,-8.0,-42.0,512,484,368,78
37100,0.0,-8.0,-42.0,512,484,368,77
37133,0.0,-8.0,-42.0,512,484,368,77
37167,0.0,-8.0,-42.0,512,484,368,76
37200,0.0,-8.0,-42.0,512,484,368,76
37233,0.0,-8.0,-42.0,512,484,368,75
37267,0.0,-8.0,-42.0,512,484,368,75
37300,0.0,-8.0,-42.0,512,484,368,74
37333,0.0,-8.0,-42.0,512,484,368,74
37367,0.0,-8.0,-42.0,512,484,368,73
37400,0.0,-8.0,-42.0,512,484,368,72
37433,0.0,-8.0,-42.0,512,484,368,71
37467,0.0,-8.0,-42.0,512,484,368,71
37500,0.0,-8.0,-42.0,512,484,368,70
37533,0.0,-8.0,-42.0,512,484,368,69
37567,0.0,-8.0,-42.0,512,484,368,68
37600,0.0,-8.0,-42.0,512,484,368,68
37633,0.0,-8.0,-42.0,512,484,368,67
37667,0.0,-8.0,-42.0,512,484,368,66
37700,0.0,-8.0,-42.0,512,484,368,65
37733,0.0,-8.0,-42.0,512,484,368,64
37767,0.0,-8.0,-42.0,512,484,368,63
37800,0.0,-8.0,-42.0,512,484,368,62
37833,0.0,-8.0,-42.0,512,484,368,61
37867,0.0,-8.0,-42.0,512,484,368,60
37900,0.0,-8.0,-42.0,512,484,368,59
37933,0.0,-8.0,-42.0,512,484,368,58
37967,0.0,-8.0,-42.0,512,484,368,57
38000,0.0,-8.0,-42.0,512,484,368,56
38033,0.0,-8.0,-42.0,512,484,368,55
38067,0.0,-8.0,-42.0,512,484,368,54
38100,0.0,-8.0,-42.0,512,484,368,53
38133,0.0,-8.0,-42.0,512,484,368,52
38167,0.0,-8.0,-42.0,512,484,368,51
38200,0.0,-8.0,-42.0,512,484,368,50
38233,0.0,-8.0,-42.0,512,484,368,49
38267,0.0,-8.0,-42.0,512,484,368,47
38300,0.0,-8.0,-42.0,512,484,368,46
38333,0.0,-8.0,-42.0,512,484,368,45
38367,0.0,-8.0,-42.0,512,484,368,44
38400,0.0,-8.0,-42.0,512,484,368,43
38433,0.0,-8.0,-42.0,512,484,368,42
38467,0.0,-8.0,-42.0,512,484,368,41
38500,0.0,-8.0,-42.0,512,484,368,40
38533,0.0,-8.0,-42.0,512,484,368,39
38567,0.0,-8.0,-42.0,512,484,368,37
38600,0.0,-8.0,-42.0,512,484,368,36
38633,0.0,-8.0,-42.0,512,484,368,35
38667,0.0,-8.0,-42.0,512,484,368,34
38700,0.0,-8.0,-42.0,512,484,368,33
38733,0.0,-8.0,-42.0,512,484,368,32
38767,0.0,-8.0,-42.0,512,484,368,31
38800,0.0,-8.0,-42.0,512,484,368,30
38833,0.0,-8.0,-42.0,512,484,368,29
38867,0.0,-8.0,-42.0,512,484,368,28
38900,0.0,-8.0,-42.0,512,484,368,27
38933,0.0,-8.0,-42.0,512,484,368,26
38967,0.0,-8.0,-42.0,512,484,368,25
39000,0.0,-8.0,-42.0,512,484,368,24
39033,0.0,-8.0,-42.0,512,484,368,23
39067,0.0,-8.0,-42.0,512,484,368,23
39100,0.0,-8.0,-42.0,512,484,368,22
39133,0.0,-8.0,-42.0,512,484,368,21
39167,0.0,-8.0,-42.0,512,484,368,20
39200,0.0,-8.0,-42.0,512,484,368,19
39233,0.0,-8.0,-42.0,512,484,368,18
39267,0.0,-8.0,-42.0,512,484,368,18
39300,0.0,-8.0,-42.0,512,484,368,17
39333,0.0,-8.0,-42.0,512,484,368,16
39367,0.0,-8.0,-42.0,512,484,368,16
39400,0.0,-8.0,-42.0,512,484,368,15
39433,0.0,-8.0,-42.0,512,484,368,15
39467,0.0,-8.0,-42.0,512,484,368,14
39500,0.0,-8.0,-42.0,512,484,368,13
39533,0.0,-8.0,-42.0,512,484,368,13
39567,0.0,-8.0,-42.0,512,484,368,13
39600,0.0,-8.0,-42.0,512,484,368,12
39633,0.0,-8.0,-42.0,512,484,368,12
39667,0.0,-8.0,-42.0,512,484,368,11
39700,0.0,-8.0,-42.0,512,484,368,11
39733,0.0,-8.0,-42.0,512,484,368,11
39767,0.0,-8.0,-42.0,512,484,368,10
39800,0.0,-8.0,-42.0,512,484,368,10
39833,0.0,-8.0,-42.0,512,484,368,10
39867,0.0,-8.0,-42.0,512,484,368,10
39900,0.0,-8.0,-42.0,512,484,368,10
39933,0.0,-8.0,-42.0,512,484,368,10
39967,0.0,-8.0,-42.0,512,484,368,10
